TransactionNo,Items,DateTime,Daypart,DayType
8781,Juice,25-03-2017 12:52,Afternoon,Weekend
8781,Coffee,25-03-2017 12:52,Afternoon,Weekend
8782,Truffles,25-03-2017 12:57,Afternoon,Weekend
8782,Mineral water,25-03-2017 12:57,Afternoon,Weekend
8782,Soup,25-03-2017 12:57,Afternoon,Weekend
8783,Coke,25-03-2017 13:07,Afternoon,Weekend
8784,Salad,25-03-2017 13:08,Afternoon,Weekend
8784,Soup,25-03-2017 13:08,Afternoon,Weekend
8784,Smoothies,25-03-2017 13:08,Afternoon,Weekend
8785,Coffee,25-03-2017 13:11,Afternoon,Weekend
8785,Coffee,25-03-2017 13:11,Afternoon,Weekend
8785,Soup,25-03-2017 13:11,Afternoon,Weekend
8785,Spanish Brunch,25-03-2017 13:11,Afternoon,Weekend
8786,Coffee,25-03-2017 13:12,Afternoon,Weekend
8786,Bread,25-03-2017 13:12,Afternoon,Weekend
8786,Cake,25-03-2017 13:12,Afternoon,Weekend
8787,Mineral water,25-03-2017 13:13,Afternoon,Weekend
8788,Coffee,25-03-2017 13:19,Afternoon,Weekend
8788,Bread,25-03-2017 13:19,Afternoon,Weekend
8789,Bread,25-03-2017 13:27,Afternoon,Weekend
8790,Coffee,25-03-2017 13:35,Afternoon,Weekend
8790,Pastry,25-03-2017 13:35,Afternoon,Weekend
8791,Hot chocolate,25-03-2017 13:38,Afternoon,Weekend
8791,Smoothies,25-03-2017 13:38,Afternoon,Weekend
8791,Spanish Brunch,25-03-2017 13:38,Afternoon,Weekend
8792,Coffee,25-03-2017 13:43,Afternoon,Weekend
8792,Bread,25-03-2017 13:43,Afternoon,Weekend
8792,Truffles,25-03-2017 13:43,Afternoon,Weekend
8792,Spanish Brunch,25-03-2017 13:43,Afternoon,Weekend
8792,Sandwich,25-03-2017 13:43,Afternoon,Weekend
8792,Sandwich,25-03-2017 13:43,Afternoon,Weekend
8792,Jammie Dodgers,25-03-2017 13:43,Afternoon,Weekend
8792,Cake,25-03-2017 13:43,Afternoon,Weekend
8793,Coke,25-03-2017 13:44,Afternoon,Weekend
8793,Coffee,25-03-2017 13:44,Afternoon,Weekend
8793,Coffee,25-03-2017 13:44,Afternoon,Weekend
8793,Hot chocolate,25-03-2017 13:44,Afternoon,Weekend
8794,Cake,25-03-2017 13:49,Afternoon,Weekend
8795,Spanish Brunch,25-03-2017 13:56,Afternoon,Weekend
8795,Coffee,25-03-2017 13:56,Afternoon,Weekend
8796,Bread,25-03-2017 14:01,Afternoon,Weekend
8797,Coffee,25-03-2017 14:07,Afternoon,Weekend
8798,Tea,25-03-2017 14:20,Afternoon,Weekend
8798,Coke,25-03-2017 14:20,Afternoon,Weekend
8798,Cake,25-03-2017 14:20,Afternoon,Weekend
8799,Bread,25-03-2017 14:21,Afternoon,Weekend
8799,Tea,25-03-2017 14:21,Afternoon,Weekend
8800,Coffee,25-03-2017 14:23,Afternoon,Weekend
8800,Bread,25-03-2017 14:23,Afternoon,Weekend
8800,Cake,25-03-2017 14:23,Afternoon,Weekend
8801,Bread,25-03-2017 14:24,Afternoon,Weekend
8802,Coffee,25-03-2017 14:28,Afternoon,Weekend
8802,Salad,25-03-2017 14:28,Afternoon,Weekend
8802,Extra Salami or Feta,25-03-2017 14:28,Afternoon,Weekend
8803,Coffee,25-03-2017 14:29,Afternoon,Weekend
8803,Coffee,25-03-2017 14:29,Afternoon,Weekend
8803,Sandwich,25-03-2017 14:29,Afternoon,Weekend
8803,Sandwich,25-03-2017 14:29,Afternoon,Weekend
8804,Sandwich,25-03-2017 14:30,Afternoon,Weekend
8805,Hot chocolate,25-03-2017 14:31,Afternoon,Weekend
8805,Coffee,25-03-2017 14:31,Afternoon,Weekend
8805,Muffin,25-03-2017 14:31,Afternoon,Weekend
8806,Bread,25-03-2017 14:33,Afternoon,Weekend
8807,Coffee,25-03-2017 14:41,Afternoon,Weekend
8807,Salad,25-03-2017 14:41,Afternoon,Weekend
8808,Coffee,25-03-2017 14:43,Afternoon,Weekend
8808,Salad,25-03-2017 14:43,Afternoon,Weekend
8809,Sandwich,25-03-2017 14:59,Afternoon,Weekend
8809,Bread,25-03-2017 14:59,Afternoon,Weekend
8809,Coffee,25-03-2017 14:59,Afternoon,Weekend
8810,Hot chocolate,25-03-2017 15:22,Afternoon,Weekend
8810,Cake,25-03-2017 15:22,Afternoon,Weekend
8811,Coffee,25-03-2017 15:25,Afternoon,Weekend
8811,Smoothies,25-03-2017 15:25,Afternoon,Weekend
8811,Cake,25-03-2017 15:25,Afternoon,Weekend
8811,Bread,25-03-2017 15:25,Afternoon,Weekend
8812,Bread,25-03-2017 15:25,Afternoon,Weekend
8813,Cake,25-03-2017 15:31,Afternoon,Weekend
8813,Half slice Monster ,25-03-2017 15:31,Afternoon,Weekend
8814,Coffee,25-03-2017 15:35,Afternoon,Weekend
8814,Juice,25-03-2017 15:35,Afternoon,Weekend
8814,Juice,25-03-2017 15:35,Afternoon,Weekend
8814,Spanish Brunch,25-03-2017 15:35,Afternoon,Weekend
8814,Chicken Stew,25-03-2017 15:35,Afternoon,Weekend
8814,The Nomad,25-03-2017 15:35,Afternoon,Weekend
8814,Coke,25-03-2017 15:35,Afternoon,Weekend
8815,Tea,25-03-2017 15:36,Afternoon,Weekend
8816,Coffee,25-03-2017 15:40,Afternoon,Weekend
8816,Cake,25-03-2017 15:40,Afternoon,Weekend
8817,Coffee,25-03-2017 15:48,Afternoon,Weekend
8817,Coffee,25-03-2017 15:48,Afternoon,Weekend
8817,Tea,25-03-2017 15:48,Afternoon,Weekend
8818,Truffles,25-03-2017 15:50,Afternoon,Weekend
8819,Coffee,25-03-2017 16:11,Afternoon,Weekend
8819,Coffee,25-03-2017 16:11,Afternoon,Weekend
8819,Cake,25-03-2017 16:11,Afternoon,Weekend
8819,Muffin,25-03-2017 16:11,Afternoon,Weekend
8820,Bread,25-03-2017 16:13,Afternoon,Weekend
8821,Bread,25-03-2017 16:17,Afternoon,Weekend
8822,Bread,25-03-2017 16:31,Afternoon,Weekend
8822,Cookies,25-03-2017 16:31,Afternoon,Weekend
8822,Jammie Dodgers,25-03-2017 16:31,Afternoon,Weekend
8823,Mineral water,25-03-2017 16:53,Afternoon,Weekend
8824,Hot chocolate,25-03-2017 16:56,Afternoon,Weekend
8824,Tea,25-03-2017 16:56,Afternoon,Weekend
8824,Truffles,25-03-2017 16:56,Afternoon,Weekend
8824,Cake,25-03-2017 16:56,Afternoon,Weekend
8824,Muffin,25-03-2017 16:56,Afternoon,Weekend
8825,Bread,25-03-2017 17:09,Evening,Weekend
8825,Coffee,25-03-2017 17:09,Evening,Weekend
8825,Juice,25-03-2017 17:09,Evening,Weekend
8825,Cake,25-03-2017 17:09,Evening,Weekend
8826,Mortimer,25-03-2017 17:15,Evening,Weekend
8826,Coffee granules ,25-03-2017 17:15,Evening,Weekend
8827,Medialuna,26-03-2017 09:08,Morning,Weekend
8827,Bread,26-03-2017 09:08,Morning,Weekend
8828,Bread,26-03-2017 09:13,Morning,Weekend
8828,Jam,26-03-2017 09:13,Morning,Weekend
8829,Coffee,26-03-2017 09:17,Morning,Weekend
8829,Medialuna,26-03-2017 09:17,Morning,Weekend
8830,Coffee,26-03-2017 09:23,Morning,Weekend
8830,Medialuna,26-03-2017 09:23,Morning,Weekend
8831,Medialuna,26-03-2017 09:23,Morning,Weekend
8831,Coffee,26-03-2017 09:23,Morning,Weekend
8832,Pastry,26-03-2017 09:30,Morning,Weekend
8833,Medialuna,26-03-2017 09:39,Morning,Weekend
8833,Coffee,26-03-2017 09:39,Morning,Weekend
8834,Coffee,26-03-2017 09:46,Morning,Weekend
8834,Sandwich,26-03-2017 09:46,Morning,Weekend
8834,Sandwich,26-03-2017 09:46,Morning,Weekend
8834,Medialuna,26-03-2017 09:46,Morning,Weekend
8835,Medialuna,26-03-2017 10:13,Morning,Weekend
8835,Bread,26-03-2017 10:13,Morning,Weekend
8835,Cake,26-03-2017 10:13,Morning,Weekend
8835,Muffin,26-03-2017 10:13,Morning,Weekend
8835,Granola,26-03-2017 10:13,Morning,Weekend
8835,Sandwich,26-03-2017 10:13,Morning,Weekend
8835,Coffee,26-03-2017 10:13,Morning,Weekend
8835,Hot chocolate,26-03-2017 10:13,Morning,Weekend
8835,Tea,26-03-2017 10:13,Morning,Weekend
8836,Muffin,26-03-2017 10:16,Morning,Weekend
8837,Jam,26-03-2017 10:38,Morning,Weekend
8837,Bread,26-03-2017 10:38,Morning,Weekend
8838,Coffee,26-03-2017 10:42,Morning,Weekend
8839,Bread,26-03-2017 10:58,Morning,Weekend
8839,Cake,26-03-2017 10:58,Morning,Weekend
8839,Spanish Brunch,26-03-2017 10:58,Morning,Weekend
8840,Spanish Brunch,26-03-2017 11:01,Morning,Weekend
8840,Juice,26-03-2017 11:01,Morning,Weekend
8840,Coffee,26-03-2017 11:01,Morning,Weekend
8841,Bread,26-03-2017 11:05,Morning,Weekend
8842,Bread,26-03-2017 11:06,Morning,Weekend
8842,Bread,26-03-2017 11:06,Morning,Weekend
8843,Pastry,26-03-2017 11:09,Morning,Weekend
8843,Pastry,26-03-2017 11:09,Morning,Weekend
8844,Coffee,26-03-2017 11:16,Morning,Weekend
8845,Coffee,26-03-2017 11:29,Morning,Weekend
8845,Bread,26-03-2017 11:29,Morning,Weekend
8845,Coffee,26-03-2017 11:29,Morning,Weekend
8845,Pastry,26-03-2017 11:29,Morning,Weekend
8846,Muffin,26-03-2017 11:38,Morning,Weekend
8846,Cake,26-03-2017 11:38,Morning,Weekend
8846,Coffee,26-03-2017 11:38,Morning,Weekend
8846,Tea,26-03-2017 11:38,Morning,Weekend
8847,Bread,26-03-2017 11:38,Morning,Weekend
8847,Baguette,26-03-2017 11:38,Morning,Weekend
8848,Coffee,26-03-2017 11:43,Morning,Weekend
8848,Coffee,26-03-2017 11:43,Morning,Weekend
8848,Spanish Brunch,26-03-2017 11:43,Morning,Weekend
8848,Extra Salami or Feta,26-03-2017 11:43,Morning,Weekend
8848,Toast,26-03-2017 11:43,Morning,Weekend
8849,Coffee,26-03-2017 11:44,Morning,Weekend
8849,Coffee,26-03-2017 11:44,Morning,Weekend
8849,Cake,26-03-2017 11:44,Morning,Weekend
8850,Bread,26-03-2017 11:46,Morning,Weekend
8851,Coffee,26-03-2017 11:52,Morning,Weekend
8851,Coffee,26-03-2017 11:52,Morning,Weekend
8851,Sandwich,26-03-2017 11:52,Morning,Weekend
8851,Pastry,26-03-2017 11:52,Morning,Weekend
8852,Bread,26-03-2017 11:58,Morning,Weekend
8853,Coffee,26-03-2017 12:05,Afternoon,Weekend
8854,Coffee,26-03-2017 12:21,Afternoon,Weekend
8855,Baguette,26-03-2017 12:22,Afternoon,Weekend
8856,Smoothies,26-03-2017 12:29,Afternoon,Weekend
8856,Bread,26-03-2017 12:29,Afternoon,Weekend
8857,Bread,26-03-2017 12:30,Afternoon,Weekend
8858,Bread,26-03-2017 12:31,Afternoon,Weekend
8859,Spanish Brunch,26-03-2017 12:34,Afternoon,Weekend
8859,Juice,26-03-2017 12:34,Afternoon,Weekend
8859,Coffee,26-03-2017 12:34,Afternoon,Weekend
8859,Medialuna,26-03-2017 12:34,Afternoon,Weekend
8859,Cake,26-03-2017 12:34,Afternoon,Weekend
8860,Truffles,26-03-2017 12:39,Afternoon,Weekend
8860,Toast,26-03-2017 12:39,Afternoon,Weekend
8861,Spanish Brunch,26-03-2017 12:40,Afternoon,Weekend
8861,Tea,26-03-2017 12:40,Afternoon,Weekend
8861,Coffee,26-03-2017 12:40,Afternoon,Weekend
8862,Bread,26-03-2017 12:40,Afternoon,Weekend
8863,Coffee,26-03-2017 12:52,Afternoon,Weekend
8863,Juice,26-03-2017 12:52,Afternoon,Weekend
8863,Brownie,26-03-2017 12:52,Afternoon,Weekend
8864,Baguette,26-03-2017 13:01,Afternoon,Weekend
8865,Bread,26-03-2017 13:02,Afternoon,Weekend
8866,Bread,26-03-2017 13:25,Afternoon,Weekend
8867,Smoothies,26-03-2017 13:28,Afternoon,Weekend
8868,Coffee,26-03-2017 13:37,Afternoon,Weekend
8868,Coke,26-03-2017 13:37,Afternoon,Weekend
8868,Bread,26-03-2017 13:37,Afternoon,Weekend
8868,Cake,26-03-2017 13:37,Afternoon,Weekend
8868,Bread,26-03-2017 13:37,Afternoon,Weekend
8868,Soup,26-03-2017 13:37,Afternoon,Weekend
8869,Coffee,26-03-2017 13:42,Afternoon,Weekend
8869,Smoothies,26-03-2017 13:42,Afternoon,Weekend
8869,Bread,26-03-2017 13:42,Afternoon,Weekend
8869,Cake,26-03-2017 13:42,Afternoon,Weekend
8870,Tea,26-03-2017 13:44,Afternoon,Weekend
8870,Sandwich,26-03-2017 13:44,Afternoon,Weekend
8871,Sandwich,26-03-2017 13:45,Afternoon,Weekend
8871,Sandwich,26-03-2017 13:45,Afternoon,Weekend
8871,Sandwich,26-03-2017 13:45,Afternoon,Weekend
8871,Coke,26-03-2017 13:45,Afternoon,Weekend
8871,Juice,26-03-2017 13:45,Afternoon,Weekend
8871,Mineral water,26-03-2017 13:45,Afternoon,Weekend
8872,Bread,26-03-2017 13:56,Afternoon,Weekend
8873,Baguette,26-03-2017 14:17,Afternoon,Weekend
8874,Tea,26-03-2017 14:24,Afternoon,Weekend
8874,Scone,26-03-2017 14:24,Afternoon,Weekend
8874,Medialuna,26-03-2017 14:24,Afternoon,Weekend
8875,Coffee,26-03-2017 14:25,Afternoon,Weekend
8876,Coffee,26-03-2017 14:30,Afternoon,Weekend
8876,Jammie Dodgers,26-03-2017 14:30,Afternoon,Weekend
8876,Brownie,26-03-2017 14:30,Afternoon,Weekend
8876,Hot chocolate,26-03-2017 14:30,Afternoon,Weekend
8876,Hot chocolate,26-03-2017 14:30,Afternoon,Weekend
8877,Brownie,26-03-2017 14:47,Afternoon,Weekend
8878,Coffee,26-03-2017 14:53,Afternoon,Weekend
8878,Coffee,26-03-2017 14:53,Afternoon,Weekend
8878,Brownie,26-03-2017 14:53,Afternoon,Weekend
8878,Cake,26-03-2017 14:53,Afternoon,Weekend
8879,Brownie,26-03-2017 14:54,Afternoon,Weekend
8879,Bread,26-03-2017 14:54,Afternoon,Weekend
8879,Tea,26-03-2017 14:54,Afternoon,Weekend
8880,Coffee,26-03-2017 14:56,Afternoon,Weekend
8880,Sandwich,26-03-2017 14:56,Afternoon,Weekend
8881,Sandwich,26-03-2017 14:58,Afternoon,Weekend
8881,Sandwich,26-03-2017 14:58,Afternoon,Weekend
8881,Coke,26-03-2017 14:58,Afternoon,Weekend
8881,Juice,26-03-2017 14:58,Afternoon,Weekend
8882,Coffee,26-03-2017 15:00,Afternoon,Weekend
8882,Tea,26-03-2017 15:00,Afternoon,Weekend
8882,Brownie,26-03-2017 15:00,Afternoon,Weekend
8882,Sandwich,26-03-2017 15:00,Afternoon,Weekend
8882,Sandwich,26-03-2017 15:00,Afternoon,Weekend
8882,Bread,26-03-2017 15:00,Afternoon,Weekend
8883,Cake,26-03-2017 15:04,Afternoon,Weekend
8884,Muffin,26-03-2017 15:06,Afternoon,Weekend
8885,Coffee,26-03-2017 15:30,Afternoon,Weekend
8885,Coffee,26-03-2017 15:30,Afternoon,Weekend
8885,Cake,26-03-2017 15:30,Afternoon,Weekend
8886,Smoothies,26-03-2017 15:48,Afternoon,Weekend
8886,Sandwich,26-03-2017 15:48,Afternoon,Weekend
8887,Coffee,26-03-2017 16:04,Afternoon,Weekend
8887,Brownie,26-03-2017 16:04,Afternoon,Weekend
8887,Cake,26-03-2017 16:04,Afternoon,Weekend
8887,Tea,26-03-2017 16:04,Afternoon,Weekend
8888,Vegan Feast,26-03-2017 16:09,Afternoon,Weekend
8888,Hot chocolate,26-03-2017 16:09,Afternoon,Weekend
8888,Coffee,26-03-2017 16:09,Afternoon,Weekend
8888,Brownie,26-03-2017 16:09,Afternoon,Weekend
8888,Bread,26-03-2017 16:09,Afternoon,Weekend
8888,Cookies,26-03-2017 16:09,Afternoon,Weekend
8889,Sandwich,26-03-2017 16:12,Afternoon,Weekend
8889,Sandwich,26-03-2017 16:12,Afternoon,Weekend
8889,Bread,26-03-2017 16:12,Afternoon,Weekend
8889,Juice,26-03-2017 16:12,Afternoon,Weekend
8890,Bakewell,27-03-2017 08:30,Morning,Weekday
8890,Coffee,27-03-2017 08:30,Morning,Weekday
8891,Coffee,27-03-2017 08:34,Morning,Weekday
8891,Muffin,27-03-2017 08:34,Morning,Weekday
8892,Coffee,27-03-2017 09:29,Morning,Weekday
8893,Bread,27-03-2017 09:49,Morning,Weekday
8894,Tea,27-03-2017 10:36,Morning,Weekday
8894,Toast,27-03-2017 10:36,Morning,Weekday
8895,Hot chocolate,27-03-2017 10:37,Morning,Weekday
8895,Toast,27-03-2017 10:37,Morning,Weekday
8896,Coffee,27-03-2017 10:43,Morning,Weekday
8896,Muffin,27-03-2017 10:43,Morning,Weekday
8897,Coffee,27-03-2017 10:47,Morning,Weekday
8897,Coffee,27-03-2017 10:47,Morning,Weekday
8897,Tea,27-03-2017 10:47,Morning,Weekday
8898,Coffee,27-03-2017 10:47,Morning,Weekday
8899,Toast,27-03-2017 11:09,Morning,Weekday
8900,Coffee,27-03-2017 11:12,Morning,Weekday
8900,Muffin,27-03-2017 11:12,Morning,Weekday
8901,Tea,27-03-2017 11:13,Morning,Weekday
8901,Scone,27-03-2017 11:13,Morning,Weekday
8902,Tea,27-03-2017 11:14,Morning,Weekday
8902,Bread,27-03-2017 11:14,Morning,Weekday
8903,Coffee,27-03-2017 11:16,Morning,Weekday
8903,Bread,27-03-2017 11:16,Morning,Weekday
8904,Coffee,27-03-2017 11:19,Morning,Weekday
8904,Tea,27-03-2017 11:19,Morning,Weekday
8905,Coffee,27-03-2017 11:31,Morning,Weekday
8905,Coffee,27-03-2017 11:31,Morning,Weekday
8906,Bread,27-03-2017 11:54,Morning,Weekday
8906,Coffee,27-03-2017 11:54,Morning,Weekday
8907,Coffee,27-03-2017 12:02,Afternoon,Weekday
8908,Coffee,27-03-2017 12:03,Afternoon,Weekday
8909,Scone,27-03-2017 12:24,Afternoon,Weekday
8909,Bakewell,27-03-2017 12:24,Afternoon,Weekday
8910,Hot chocolate,27-03-2017 12:30,Afternoon,Weekday
8910,Brownie,27-03-2017 12:30,Afternoon,Weekday
8911,Coke,27-03-2017 12:34,Afternoon,Weekday
8911,Muffin,27-03-2017 12:34,Afternoon,Weekday
8911,Coffee,27-03-2017 12:34,Afternoon,Weekday
8912,Coffee,27-03-2017 12:39,Afternoon,Weekday
8912,Sandwich,27-03-2017 12:39,Afternoon,Weekday
8913,Coke,27-03-2017 13:00,Afternoon,Weekday
8913,Chicken Stew,27-03-2017 13:00,Afternoon,Weekday
8914,Coffee,27-03-2017 13:12,Afternoon,Weekday
8914,Tea,27-03-2017 13:12,Afternoon,Weekday
8914,The Nomad,27-03-2017 13:12,Afternoon,Weekday
8914,Scone,27-03-2017 13:12,Afternoon,Weekday
8915,Coffee,27-03-2017 13:16,Afternoon,Weekday
8916,Coffee,27-03-2017 13:19,Afternoon,Weekday
8916,Coffee,27-03-2017 13:19,Afternoon,Weekday
8916,Chicken Stew,27-03-2017 13:19,Afternoon,Weekday
8917,Bread,27-03-2017 13:21,Afternoon,Weekday
8918,Bakewell,27-03-2017 13:39,Afternoon,Weekday
8919,Brownie,27-03-2017 13:42,Afternoon,Weekday
8919,Jammie Dodgers,27-03-2017 13:42,Afternoon,Weekday
8919,Bread,27-03-2017 13:42,Afternoon,Weekday
8919,Chicken Stew,27-03-2017 13:42,Afternoon,Weekday
8919,Sandwich,27-03-2017 13:42,Afternoon,Weekday
8919,Tea,27-03-2017 13:42,Afternoon,Weekday
8919,Tea,27-03-2017 13:42,Afternoon,Weekday
8921,Coffee,27-03-2017 13:53,Afternoon,Weekday
8922,Coffee,27-03-2017 14:12,Afternoon,Weekday
8922,Coke,27-03-2017 14:12,Afternoon,Weekday
8922,Sandwich,27-03-2017 14:12,Afternoon,Weekday
8923,Coffee,27-03-2017 14:14,Afternoon,Weekday
8923,Jammie Dodgers,27-03-2017 14:14,Afternoon,Weekday
8924,Coffee,27-03-2017 14:41,Afternoon,Weekday
8924,Coke,27-03-2017 14:41,Afternoon,Weekday
8924,Mineral water,27-03-2017 14:41,Afternoon,Weekday
8924,Bakewell,27-03-2017 14:41,Afternoon,Weekday
8924,Salad,27-03-2017 14:41,Afternoon,Weekday
8925,Sandwich,27-03-2017 14:47,Afternoon,Weekday
8925,Coffee,27-03-2017 14:47,Afternoon,Weekday
8925,Bakewell,27-03-2017 14:47,Afternoon,Weekday
8926,Coffee,27-03-2017 15:30,Afternoon,Weekday
8927,Tea,27-03-2017 15:32,Afternoon,Weekday
8927,Muffin,27-03-2017 15:32,Afternoon,Weekday
8928,Coffee,27-03-2017 15:33,Afternoon,Weekday
8928,Bread,27-03-2017 15:33,Afternoon,Weekday
8929,Soup,27-03-2017 15:36,Afternoon,Weekday
8929,Tea,27-03-2017 15:36,Afternoon,Weekday
8930,Cookies,27-03-2017 15:36,Afternoon,Weekday
8931,Tea,27-03-2017 16:05,Afternoon,Weekday
8932,Coffee,27-03-2017 16:12,Afternoon,Weekday
8932,Sandwich,27-03-2017 16:12,Afternoon,Weekday
8933,Mineral water,27-03-2017 16:50,Afternoon,Weekday
8934,Coffee,28-03-2017 08:55,Morning,Weekday
8935,Coffee,28-03-2017 09:19,Morning,Weekday
8935,Bread,28-03-2017 09:19,Morning,Weekday
8936,Coffee,28-03-2017 09:27,Morning,Weekday
8937,Bread,28-03-2017 09:51,Morning,Weekday
8938,Coffee,28-03-2017 10:04,Morning,Weekday
8938,Toast,28-03-2017 10:04,Morning,Weekday
8939,Coffee,28-03-2017 10:05,Morning,Weekday
8940,Coffee,28-03-2017 10:11,Morning,Weekday
8940,Coffee,28-03-2017 10:11,Morning,Weekday
8940,Bakewell,28-03-2017 10:11,Morning,Weekday
8941,Coffee,28-03-2017 10:36,Morning,Weekday
8941,Coffee,28-03-2017 10:36,Morning,Weekday
8941,Sandwich,28-03-2017 10:36,Morning,Weekday
8942,Coffee,28-03-2017 10:39,Morning,Weekday
8943,Coffee,28-03-2017 10:49,Morning,Weekday
8943,Pastry,28-03-2017 10:49,Morning,Weekday
8944,Baguette,28-03-2017 10:54,Morning,Weekday
8945,Coffee,28-03-2017 11:06,Morning,Weekday
8945,Tea,28-03-2017 11:06,Morning,Weekday
8945,Cookies,28-03-2017 11:06,Morning,Weekday
8946,Coffee,28-03-2017 11:17,Morning,Weekday
8946,Tea,28-03-2017 11:17,Morning,Weekday
8947,Coffee,28-03-2017 11:19,Morning,Weekday
8947,Hot chocolate,28-03-2017 11:19,Morning,Weekday
8947,Pastry,28-03-2017 11:19,Morning,Weekday
8948,Jammie Dodgers,28-03-2017 11:21,Morning,Weekday
8948,Cookies,28-03-2017 11:21,Morning,Weekday
8948,Bakewell,28-03-2017 11:21,Morning,Weekday
8948,Coffee,28-03-2017 11:21,Morning,Weekday
8949,Coffee,28-03-2017 11:28,Morning,Weekday
8949,Coffee,28-03-2017 11:28,Morning,Weekday
8949,Pastry,28-03-2017 11:28,Morning,Weekday
8950,Pastry,28-03-2017 11:33,Morning,Weekday
8950,Coffee,28-03-2017 11:33,Morning,Weekday
8950,Tea,28-03-2017 11:33,Morning,Weekday
8951,Coffee,28-03-2017 11:48,Morning,Weekday
8952,Pastry,28-03-2017 12:05,Afternoon,Weekday
8953,Coffee,28-03-2017 12:14,Afternoon,Weekday
8954,Farm House,28-03-2017 12:22,Afternoon,Weekday
8955,Coffee,28-03-2017 12:32,Afternoon,Weekday
8956,Pastry,28-03-2017 12:50,Afternoon,Weekday
8956,Truffles,28-03-2017 12:50,Afternoon,Weekday
8956,Bakewell,28-03-2017 12:50,Afternoon,Weekday
8957,Baguette,28-03-2017 12:51,Afternoon,Weekday
8957,Bread,28-03-2017 12:51,Afternoon,Weekday
8958,Eggs,28-03-2017 12:56,Afternoon,Weekday
8959,Coke,28-03-2017 13:00,Afternoon,Weekday
8959,Coffee,28-03-2017 13:00,Afternoon,Weekday
8959,Sandwich,28-03-2017 13:00,Afternoon,Weekday
8959,Muffin,28-03-2017 13:00,Afternoon,Weekday
8960,Bakewell,28-03-2017 13:01,Afternoon,Weekday
8960,Coffee,28-03-2017 13:01,Afternoon,Weekday
8960,Soup,28-03-2017 13:01,Afternoon,Weekday
8961,Cake,28-03-2017 13:13,Afternoon,Weekday
8961,Muffin,28-03-2017 13:13,Afternoon,Weekday
8962,Toast,28-03-2017 13:19,Afternoon,Weekday
8962,Sandwich,28-03-2017 13:19,Afternoon,Weekday
8962,Mineral water,28-03-2017 13:19,Afternoon,Weekday
8962,Coke,28-03-2017 13:19,Afternoon,Weekday
8963,Juice,28-03-2017 13:27,Afternoon,Weekday
8963,Bread,28-03-2017 13:27,Afternoon,Weekday
8963,Toast,28-03-2017 13:27,Afternoon,Weekday
8963,Sandwich,28-03-2017 13:27,Afternoon,Weekday
8963,Sandwich,28-03-2017 13:27,Afternoon,Weekday
8963,Bakewell,28-03-2017 13:27,Afternoon,Weekday
8964,Sandwich,28-03-2017 13:30,Afternoon,Weekday
8964,Mineral water,28-03-2017 13:30,Afternoon,Weekday
8965,Tea,28-03-2017 13:31,Afternoon,Weekday
8965,Sandwich,28-03-2017 13:31,Afternoon,Weekday
8966,Tea,28-03-2017 13:31,Afternoon,Weekday
8966,Sandwich,28-03-2017 13:31,Afternoon,Weekday
8967,Soup,28-03-2017 13:47,Afternoon,Weekday
8967,Coffee,28-03-2017 13:47,Afternoon,Weekday
8968,Soup,28-03-2017 13:53,Afternoon,Weekday
8969,Muffin,28-03-2017 13:58,Afternoon,Weekday
8969,Tea,28-03-2017 13:58,Afternoon,Weekday
8970,Coffee,28-03-2017 14:01,Afternoon,Weekday
8970,Sandwich,28-03-2017 14:01,Afternoon,Weekday
8971,Soup,28-03-2017 14:08,Afternoon,Weekday
8971,Coffee,28-03-2017 14:08,Afternoon,Weekday
8971,Muffin,28-03-2017 14:08,Afternoon,Weekday
8973,Soup,28-03-2017 14:18,Afternoon,Weekday
8973,Cake,28-03-2017 14:18,Afternoon,Weekday
8973,Juice,28-03-2017 14:18,Afternoon,Weekday
8974,Soup,28-03-2017 14:22,Afternoon,Weekday
8974,Salad,28-03-2017 14:22,Afternoon,Weekday
8975,Bread,28-03-2017 14:24,Afternoon,Weekday
8976,Hot chocolate,28-03-2017 14:36,Afternoon,Weekday
8976,Coffee,28-03-2017 14:36,Afternoon,Weekday
8976,Toast,28-03-2017 14:36,Afternoon,Weekday
8976,Muffin,28-03-2017 14:36,Afternoon,Weekday
8977,Coffee,28-03-2017 14:42,Afternoon,Weekday
8978,Bread,28-03-2017 14:47,Afternoon,Weekday
8979,Toast,28-03-2017 14:55,Afternoon,Weekday
8980,Tea,28-03-2017 15:14,Afternoon,Weekday
8980,Cookies,28-03-2017 15:14,Afternoon,Weekday
8981,Coffee,28-03-2017 15:29,Afternoon,Weekday
8981,Scone,28-03-2017 15:29,Afternoon,Weekday
8982,Coffee,28-03-2017 15:30,Afternoon,Weekday
8982,Chicken Stew,28-03-2017 15:30,Afternoon,Weekday
8983,Bread,28-03-2017 15:39,Afternoon,Weekday
8983,Cookies,28-03-2017 15:39,Afternoon,Weekday
8985,Cookies,28-03-2017 16:02,Afternoon,Weekday
8985,Muffin,28-03-2017 16:02,Afternoon,Weekday
8986,Cookies,28-03-2017 16:40,Afternoon,Weekday
8986,Bread,28-03-2017 16:40,Afternoon,Weekday
8987,Coffee,28-03-2017 16:52,Afternoon,Weekday
8987,Coffee,28-03-2017 16:52,Afternoon,Weekday
8987,Salad,28-03-2017 16:52,Afternoon,Weekday
8988,Coffee,29-03-2017 08:21,Morning,Weekday
